TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	16:19:49
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.83416
MAXY	1.84178
MINY	1.17291
XYDATA
0.0000	1.83416
1.0000	1.82938
2.0000	1.83344
3.0000	1.83323
4.0000	1.83306
5.0000	1.83643
6.0000	1.84178
7.0000	1.83542
8.0000	1.8186
9.0000	1.8333
10.0000	1.82876
11.0000	1.82126
12.0000	1.823
13.0000	1.81888
14.0000	1.82546
15.0000	1.82867
16.0000	1.82671
17.0000	1.81629
18.0000	1.81185
19.0000	1.82109
20.0000	1.81568
21.0000	1.81537
22.0000	1.80253
23.0000	1.79961
24.0000	1.80374
25.0000	1.80614
26.0000	1.80002
27.0000	1.79841
28.0000	1.79424
29.0000	1.79189
30.0000	1.79682
31.0000	1.78153
32.0000	1.79279
33.0000	1.7899
34.0000	1.77812
35.0000	1.78974
36.0000	1.78028
37.0000	1.78286
38.0000	1.7758
39.0000	1.77456
40.0000	1.77708
41.0000	1.77069
42.0000	1.76678
43.0000	1.75885
44.0000	1.76773
45.0000	1.77312
46.0000	1.75817
47.0000	1.76187
48.0000	1.75614
49.0000	1.75684
50.0000	1.74628
51.0000	1.75387
52.0000	1.75894
53.0000	1.7486
54.0000	1.75658
55.0000	1.73526
56.0000	1.74804
57.0000	1.73551
58.0000	1.72358
59.0000	1.73873
60.0000	1.73087
61.0000	1.73566
62.0000	1.72757
63.0000	1.7272
64.0000	1.7233
65.0000	1.725
66.0000	1.71562
67.0000	1.71482
68.0000	1.71736
69.0000	1.70828
70.0000	1.70262
71.0000	1.71083
72.0000	1.70191
73.0000	1.71668
74.0000	1.70575
75.0000	1.71476
76.0000	1.69912
77.0000	1.69959
78.0000	1.69778
79.0000	1.69237
80.0000	1.69827
81.0000	1.69072
82.0000	1.6915
83.0000	1.68467
84.0000	1.68567
85.0000	1.6694
86.0000	1.66806
87.0000	1.67995
88.0000	1.66473
89.0000	1.66677
90.0000	1.67192
91.0000	1.67349
92.0000	1.66457
93.0000	1.66399
94.0000	1.65775
95.0000	1.64955
96.0000	1.66091
97.0000	1.64757
98.0000	1.65533
99.0000	1.66459
100.0000	1.64337
101.0000	1.64364
102.0000	1.64751
103.0000	1.63548
104.0000	1.62977
105.0000	1.64149
106.0000	1.63911
107.0000	1.62261
108.0000	1.62468
109.0000	1.61909
110.0000	1.62601
111.0000	1.61577
112.0000	1.62375
113.0000	1.61876
114.0000	1.61453
115.0000	1.61098
116.0000	1.61091
117.0000	1.60539
118.0000	1.60903
119.0000	1.60004
120.0000	1.59884
121.0000	1.59583
122.0000	1.59633
123.0000	1.59944
124.0000	1.59163
125.0000	1.59217
126.0000	1.58691
127.0000	1.58352
128.0000	1.58016
129.0000	1.58149
130.0000	1.58221
131.0000	1.58046
132.0000	1.56923
133.0000	1.5694
134.0000	1.56969
135.0000	1.57028
136.0000	1.56892
137.0000	1.56168
138.0000	1.55825
139.0000	1.55992
140.0000	1.55009
141.0000	1.55404
142.0000	1.54271
143.0000	1.55037
144.0000	1.54488
145.0000	1.54172
146.0000	1.54081
147.0000	1.53284
148.0000	1.5319
149.0000	1.5367
150.0000	1.53141
151.0000	1.52762
152.0000	1.5331
153.0000	1.5251
154.0000	1.52988
155.0000	1.51569
156.0000	1.51374
157.0000	1.51159
158.0000	1.51344
159.0000	1.51025
160.0000	1.51065
161.0000	1.50288
162.0000	1.5016
163.0000	1.50409
164.0000	1.49813
165.0000	1.49107
166.0000	1.49325
167.0000	1.49164
168.0000	1.48715
169.0000	1.48608
170.0000	1.48439
171.0000	1.48036
172.0000	1.48726
173.0000	1.47134
174.0000	1.47674
175.0000	1.47337
176.0000	1.47022
177.0000	1.46544
178.0000	1.4671
179.0000	1.46214
180.0000	1.45909
181.0000	1.46093
182.0000	1.45786
183.0000	1.45942
184.0000	1.45132
185.0000	1.45474
186.0000	1.45148
187.0000	1.44432
