TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	18:03:25
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.74802
MAXY	1.76015
MINY	0.65269
XYDATA
0.0000	1.74802
1.0000	1.75513
2.0000	1.76015
3.0000	1.74618
4.0000	1.75211
5.0000	1.74606
6.0000	1.73643
7.0000	1.75427
8.0000	1.7468
9.0000	1.74468
10.0000	1.74669
11.0000	1.73058
12.0000	1.73253
13.0000	1.73908
14.0000	1.72541
15.0000	1.73616
16.0000	1.73155
17.0000	1.72196
18.0000	1.7303
19.0000	1.72383
20.0000	1.72009
21.0000	1.71235
22.0000	1.71964
23.0000	1.71556
24.0000	1.70791
25.0000	1.70381
26.0000	1.70567
27.0000	1.6997
28.0000	1.69107
29.0000	1.69398
30.0000	1.69639
31.0000	1.6817
32.0000	1.68404
33.0000	1.68293
34.0000	1.67417
35.0000	1.67134
36.0000	1.66956
37.0000	1.66414
38.0000	1.66809
39.0000	1.65601
40.0000	1.66145
41.0000	1.65149
42.0000	1.65436
43.0000	1.65001
44.0000	1.64565
45.0000	1.65163
46.0000	1.64699
47.0000	1.63432
48.0000	1.63226
49.0000	1.62985
50.0000	1.62379
51.0000	1.61995
52.0000	1.61271
53.0000	1.60571
54.0000	1.60927
55.0000	1.60819
56.0000	1.59821
57.0000	1.60831
58.0000	1.5963
59.0000	1.59335
60.0000	1.58858
61.0000	1.59247
62.0000	1.57131
63.0000	1.57644
64.0000	1.56662
65.0000	1.57175
66.0000	1.56794
67.0000	1.56205
68.0000	1.55997
69.0000	1.55602
70.0000	1.55471
71.0000	1.5491
72.0000	1.54297
73.0000	1.54138
74.0000	1.5478
75.0000	1.53524
76.0000	1.52688
77.0000	1.53348
78.0000	1.53139
79.0000	1.52069
80.0000	1.5148
81.0000	1.50954
82.0000	1.51121
83.0000	1.49816
84.0000	1.50177
85.0000	1.49357
86.0000	1.49255
87.0000	1.49125
88.0000	1.48443
89.0000	1.48673
90.0000	1.48803
91.0000	1.47979
92.0000	1.475
93.0000	1.47363
94.0000	1.46058
95.0000	1.45937
96.0000	1.45139
97.0000	1.45903
98.0000	1.45201
99.0000	1.44736
100.0000	1.43852
101.0000	1.43963
102.0000	1.43332
103.0000	1.42762
104.0000	1.43098
105.0000	1.42734
106.0000	1.42407
107.0000	1.4191
108.0000	1.41245
109.0000	1.40718
110.0000	1.40602
111.0000	1.40433
112.0000	1.39117
113.0000	1.39368
114.0000	1.38503
115.0000	1.38814
116.0000	1.37917
117.0000	1.37627
118.0000	1.38135
119.0000	1.37265
120.0000	1.36887
121.0000	1.36383
122.0000	1.36291
123.0000	1.36198
124.0000	1.35572
125.0000	1.35262
126.0000	1.34479
127.0000	1.33934
128.0000	1.32983
129.0000	1.3329
130.0000	1.33442
131.0000	1.33274
132.0000	1.315
133.0000	1.31592
134.0000	1.31732
135.0000	1.30879
136.0000	1.30476
137.0000	1.30552
138.0000	1.29642
139.0000	1.29976
140.0000	1.29191
141.0000	1.28723
142.0000	1.28626
143.0000	1.28305
144.0000	1.27642
145.0000	1.26672
146.0000	1.26925
147.0000	1.26355
148.0000	1.25958
149.0000	1.25963
150.0000	1.24621
151.0000	1.24957
152.0000	1.2466
153.0000	1.24266
154.0000	1.24079
155.0000	1.23364
156.0000	1.22933
157.0000	1.22432
158.0000	1.22192
159.0000	1.21707
160.0000	1.21305
161.0000	1.21007
162.0000	1.20366
163.0000	1.20257
164.0000	1.19733
165.0000	1.19269
166.0000	1.19102
167.0000	1.18688
168.0000	1.18439
169.0000	1.17935
170.0000	1.17046
171.0000	1.17146
172.0000	1.16613
173.0000	1.16194
174.0000	1.15579
175.0000	1.15437
176.0000	1.15112
177.0000	1.1485
178.0000	1.14043
179.0000	1.14122
180.0000	1.1345
181.0000	1.13029
182.0000	1.12972
183.0000	1.12253
184.0000	1.12023
185.0000	1.11608
186.0000	1.11233
187.0000	1.1017
