TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	18:33:52
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.79133
MAXY	1.79133
MINY	0.15007
XYDATA
0.0000	1.79133
1.0000	1.78185
2.0000	1.79019
3.0000	1.77872
4.0000	1.77906
5.0000	1.77279
6.0000	1.7726
7.0000	1.7709
8.0000	1.76382
9.0000	1.76491
10.0000	1.76499
11.0000	1.75101
12.0000	1.75283
13.0000	1.74899
14.0000	1.74732
15.0000	1.73284
16.0000	1.73449
17.0000	1.7284
18.0000	1.71869
19.0000	1.72283
20.0000	1.72982
21.0000	1.7142
22.0000	1.70677
23.0000	1.70332
24.0000	1.69395
25.0000	1.70225
26.0000	1.6998
27.0000	1.69149
28.0000	1.68949
29.0000	1.67437
30.0000	1.68217
31.0000	1.67285
32.0000	1.66438
33.0000	1.66297
34.0000	1.66697
35.0000	1.65404
36.0000	1.64876
37.0000	1.64217
38.0000	1.63714
39.0000	1.63497
40.0000	1.625
41.0000	1.61952
42.0000	1.61346
43.0000	1.61606
44.0000	1.607
45.0000	1.59942
46.0000	1.60201
47.0000	1.58214
48.0000	1.58613
49.0000	1.57925
50.0000	1.57533
51.0000	1.56321
52.0000	1.56558
53.0000	1.56202
54.0000	1.55677
55.0000	1.54836
56.0000	1.54382
57.0000	1.53714
58.0000	1.53085
59.0000	1.52545
60.0000	1.52074
61.0000	1.51413
62.0000	1.51338
63.0000	1.50731
64.0000	1.48885
65.0000	1.49505
66.0000	1.48803
67.0000	1.47859
68.0000	1.47979
69.0000	1.47285
70.0000	1.46718
71.0000	1.46243
72.0000	1.45924
73.0000	1.45876
74.0000	1.44012
75.0000	1.44148
76.0000	1.43151
77.0000	1.42721
78.0000	1.41637
79.0000	1.41386
80.0000	1.41446
81.0000	1.40613
82.0000	1.39603
83.0000	1.38949
84.0000	1.38401
85.0000	1.37787
86.0000	1.37121
87.0000	1.36955
88.0000	1.36385
89.0000	1.35294
90.0000	1.35503
91.0000	1.34557
92.0000	1.3398
93.0000	1.33228
94.0000	1.32446
95.0000	1.32265
96.0000	1.30864
97.0000	1.31102
98.0000	1.307
99.0000	1.30152
100.0000	1.28762
101.0000	1.28948
102.0000	1.28366
103.0000	1.26845
104.0000	1.26454
105.0000	1.26095
106.0000	1.25177
107.0000	1.2481
108.0000	1.24512
109.0000	1.23293
110.0000	1.23697
111.0000	1.22501
112.0000	1.21691
113.0000	1.21415
114.0000	1.21167
115.0000	1.20131
116.0000	1.19491
117.0000	1.18646
118.0000	1.18342
119.0000	1.17869
120.0000	1.17558
121.0000	1.16351
122.0000	1.15803
123.0000	1.15006
124.0000	1.14608
125.0000	1.14068
126.0000	1.13589
127.0000	1.12845
128.0000	1.1207
129.0000	1.11464
130.0000	1.10595
131.0000	1.10021
132.0000	1.10026
133.0000	1.08964
134.0000	1.08429
135.0000	1.07362
136.0000	1.06941
137.0000	1.0698
138.0000	1.05937
139.0000	1.053
140.0000	1.04531
141.0000	1.04196
142.0000	1.03264
143.0000	1.0331
144.0000	1.02107
145.0000	1.01659
146.0000	1.01191
147.0000	1.00529
148.0000	0.99852
149.0000	0.99416
150.0000	0.98652
151.0000	0.98092
152.0000	0.97332
153.0000	0.97076
154.0000	0.96011
155.0000	0.95358
156.0000	0.94968
157.0000	0.94213
158.0000	0.93476
159.0000	0.9278
160.0000	0.92487
161.0000	0.91747
162.0000	0.91325
163.0000	0.90618
164.0000	0.90151
165.0000	0.89469
166.0000	0.88336
167.0000	0.88084
168.0000	0.87684
169.0000	0.87031
170.0000	0.8641
171.0000	0.85581
172.0000	0.8498
173.0000	0.84258
174.0000	0.83875
175.0000	0.83209
176.0000	0.8251
177.0000	0.82436
178.0000	0.81378
179.0000	0.80747
180.0000	0.80351
181.0000	0.79445
182.0000	0.79002
183.0000	0.7838
184.0000	0.77869
185.0000	0.77049
186.0000	0.76331
187.0000	0.7579
188.0000	0.75284
