TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	20:02:06
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.79880
MAXY	1.80666
MINY	0.91994
XYDATA
0.0000	1.7988
1.0000	1.79621
2.0000	1.79527
3.0000	1.80653
4.0000	1.79071
5.0000	1.78307
6.0000	1.80666
7.0000	1.7914
8.0000	1.78955
9.0000	1.78701
10.0000	1.79223
11.0000	1.79426
12.0000	1.79077
13.0000	1.794
14.0000	1.7989
15.0000	1.80663
16.0000	1.7948
17.0000	1.79545
18.0000	1.78978
19.0000	1.79639
20.0000	1.7879
21.0000	1.79079
22.0000	1.79169
23.0000	1.78433
24.0000	1.79811
25.0000	1.77417
26.0000	1.78449
27.0000	1.77332
28.0000	1.78067
29.0000	1.77914
30.0000	1.76922
31.0000	1.78379
32.0000	1.76652
33.0000	1.76086
34.0000	1.77012
35.0000	1.76222
36.0000	1.77091
37.0000	1.76379
38.0000	1.75579
39.0000	1.76155
40.0000	1.76166
41.0000	1.76172
42.0000	1.75067
43.0000	1.76596
44.0000	1.75172
45.0000	1.75251
46.0000	1.75212
47.0000	1.75109
48.0000	1.74526
49.0000	1.74265
50.0000	1.74561
51.0000	1.73481
52.0000	1.74127
53.0000	1.73766
54.0000	1.73645
55.0000	1.7323
56.0000	1.73189
57.0000	1.7305
58.0000	1.7305
59.0000	1.71289
60.0000	1.72391
61.0000	1.7261
62.0000	1.71478
63.0000	1.71554
64.0000	1.71424
65.0000	1.70476
66.0000	1.7039
67.0000	1.70817
68.0000	1.7046
69.0000	1.70279
70.0000	1.70231
71.0000	1.70098
72.0000	1.69265
73.0000	1.68823
74.0000	1.68405
75.0000	1.69359
76.0000	1.6754
77.0000	1.67952
78.0000	1.67657
79.0000	1.67848
80.0000	1.6716
81.0000	1.66869
82.0000	1.67297
83.0000	1.66249
84.0000	1.65103
85.0000	1.66167
86.0000	1.65735
87.0000	1.65017
88.0000	1.64861
89.0000	1.64533
90.0000	1.6389
91.0000	1.64354
92.0000	1.63094
93.0000	1.63312
94.0000	1.63439
95.0000	1.62038
96.0000	1.62218
97.0000	1.6259
98.0000	1.62178
99.0000	1.61967
100.0000	1.61524
101.0000	1.6087
102.0000	1.60193
103.0000	1.61039
104.0000	1.60002
105.0000	1.60247
106.0000	1.59182
107.0000	1.58753
108.0000	1.59102
109.0000	1.58155
110.0000	1.58048
111.0000	1.57981
112.0000	1.57716
113.0000	1.57459
114.0000	1.56409
115.0000	1.56137
116.0000	1.56191
117.0000	1.55923
118.0000	1.5585
119.0000	1.55227
120.0000	1.55245
121.0000	1.54389
122.0000	1.54103
123.0000	1.53653
124.0000	1.53586
125.0000	1.53716
126.0000	1.52374
127.0000	1.52381
128.0000	1.52236
129.0000	1.51785
130.0000	1.51065
131.0000	1.51425
132.0000	1.5105
133.0000	1.51047
134.0000	1.50367
135.0000	1.4962
136.0000	1.49562
137.0000	1.49057
138.0000	1.48682
139.0000	1.47542
140.0000	1.48198
141.0000	1.47652
142.0000	1.47407
143.0000	1.4777
144.0000	1.46746
145.0000	1.46892
146.0000	1.46359
147.0000	1.46414
148.0000	1.45468
149.0000	1.45347
150.0000	1.44837
151.0000	1.44156
152.0000	1.43348
153.0000	1.44136
154.0000	1.43365
155.0000	1.43106
156.0000	1.43367
157.0000	1.42437
158.0000	1.41852
159.0000	1.41413
160.0000	1.41122
161.0000	1.40478
162.0000	1.4035
163.0000	1.39875
164.0000	1.40653
165.0000	1.39518
166.0000	1.39097
167.0000	1.39609
168.0000	1.3814
169.0000	1.37984
170.0000	1.38408
171.0000	1.37954
172.0000	1.37306
173.0000	1.37208
174.0000	1.36263
175.0000	1.35971
176.0000	1.35631
177.0000	1.35199
178.0000	1.35283
179.0000	1.35246
180.0000	1.3428
181.0000	1.33941
182.0000	1.33518
183.0000	1.33388
184.0000	1.32879
185.0000	1.33299
186.0000	1.32159
187.0000	1.31763
