TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	16:46:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.64167
MAXY	1.64715
MINY	0.07535
XYDATA
0.0000	1.64167
1.0000	1.64715
2.0000	1.63133
3.0000	1.63902
4.0000	1.62919
5.0000	1.62256
6.0000	1.6237
7.0000	1.61455
8.0000	1.61137
9.0000	1.61142
10.0000	1.6051
11.0000	1.60862
12.0000	1.59824
13.0000	1.60546
14.0000	1.58488
15.0000	1.59195
16.0000	1.57754
17.0000	1.58015
18.0000	1.57239
19.0000	1.57354
20.0000	1.56192
21.0000	1.55649
22.0000	1.55824
23.0000	1.54359
24.0000	1.54467
25.0000	1.54278
26.0000	1.53895
27.0000	1.53145
28.0000	1.52428
29.0000	1.51351
30.0000	1.51524
31.0000	1.50965
32.0000	1.50757
33.0000	1.5012
34.0000	1.48995
35.0000	1.49145
36.0000	1.49151
37.0000	1.47672
38.0000	1.46738
39.0000	1.46449
40.0000	1.46631
41.0000	1.45142
42.0000	1.44452
43.0000	1.44652
44.0000	1.44213
45.0000	1.43694
46.0000	1.41945
47.0000	1.41514
48.0000	1.41487
49.0000	1.41276
50.0000	1.40091
51.0000	1.39609
52.0000	1.39088
53.0000	1.38541
54.0000	1.37724
55.0000	1.37397
56.0000	1.36379
57.0000	1.35914
58.0000	1.34926
59.0000	1.34448
60.0000	1.33942
61.0000	1.32715
62.0000	1.33037
63.0000	1.31905
64.0000	1.30661
65.0000	1.30042
66.0000	1.3001
67.0000	1.29474
68.0000	1.28945
69.0000	1.28376
70.0000	1.26881
71.0000	1.26984
72.0000	1.25824
73.0000	1.24876
74.0000	1.24886
75.0000	1.23781
76.0000	1.23097
77.0000	1.22007
78.0000	1.21585
79.0000	1.21256
80.0000	1.20274
81.0000	1.19754
82.0000	1.18859
83.0000	1.18218
84.0000	1.17359
85.0000	1.16611
86.0000	1.16255
87.0000	1.15749
88.0000	1.14623
89.0000	1.13431
90.0000	1.13384
91.0000	1.12617
92.0000	1.12145
93.0000	1.11172
94.0000	1.10228
95.0000	1.09591
96.0000	1.09206
97.0000	1.08406
98.0000	1.07082
99.0000	1.06822
100.0000	1.06417
101.0000	1.05298
102.0000	1.04643
103.0000	1.04076
104.0000	1.02705
105.0000	1.02339
106.0000	1.02042
107.0000	1.01157
108.0000	1.00185
109.0000	0.99544
110.0000	0.98405
111.0000	0.9762
112.0000	0.97018
113.0000	0.96454
114.0000	0.9602
115.0000	0.94418
116.0000	0.94417
117.0000	0.93059
118.0000	0.92625
119.0000	0.91976
120.0000	0.91253
121.0000	0.90289
122.0000	0.89859
123.0000	0.88882
124.0000	0.88087
125.0000	0.87233
126.0000	0.86249
127.0000	0.85384
128.0000	0.8478
129.0000	0.84304
130.0000	0.83275
131.0000	0.82513
132.0000	0.82136
133.0000	0.81204
134.0000	0.7992
135.0000	0.79804
136.0000	0.78858
137.0000	0.78274
138.0000	0.7762
139.0000	0.76502
140.0000	0.75864
141.0000	0.75126
142.0000	0.7454
143.0000	0.73636
144.0000	0.72702
145.0000	0.72121
146.0000	0.71587
147.0000	0.70471
148.0000	0.69677
149.0000	0.69142
150.0000	0.6848
151.0000	0.67569
152.0000	0.6675
153.0000	0.66115
154.0000	0.65236
155.0000	0.64499
156.0000	0.63783
157.0000	0.63126
158.0000	0.622
159.0000	0.6156
160.0000	0.60647
161.0000	0.60117
162.0000	0.59309
163.0000	0.5869
164.0000	0.57806
165.0000	0.5712
166.0000	0.56345
167.0000	0.55711
168.0000	0.54849
169.0000	0.53843
170.0000	0.53224
171.0000	0.52861
172.0000	0.51786
173.0000	0.51139
174.0000	0.50306
175.0000	0.49665
176.0000	0.488
177.0000	0.48284
178.0000	0.4741
179.0000	0.4665
180.0000	0.45886
181.0000	0.45007
182.0000	0.44309
183.0000	0.43724
184.0000	0.42739
185.0000	0.42308
186.0000	0.41568
187.0000	0.40686
