TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	18:50:19
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.75816
MAXY	1.76286
MINY	0.15824
XYDATA
0.0000	1.75816
1.0000	1.755
2.0000	1.75905
3.0000	1.75485
4.0000	1.76182
5.0000	1.76254
6.0000	1.76028
7.0000	1.75096
8.0000	1.76286
9.0000	1.75402
10.0000	1.74638
11.0000	1.74713
12.0000	1.75008
13.0000	1.73664
14.0000	1.74657
15.0000	1.74429
16.0000	1.73711
17.0000	1.7317
18.0000	1.72924
19.0000	1.72764
20.0000	1.72456
21.0000	1.72941
22.0000	1.73206
23.0000	1.72858
24.0000	1.72454
25.0000	1.71589
26.0000	1.71049
27.0000	1.70368
28.0000	1.71221
29.0000	1.70867
30.0000	1.70756
31.0000	1.69861
32.0000	1.69782
33.0000	1.68836
34.0000	1.69454
35.0000	1.67982
36.0000	1.68616
37.0000	1.67419
38.0000	1.67498
39.0000	1.68015
40.0000	1.66536
41.0000	1.66733
42.0000	1.65562
43.0000	1.64549
44.0000	1.65269
45.0000	1.65265
46.0000	1.63748
47.0000	1.63825
48.0000	1.63292
49.0000	1.62873
50.0000	1.62634
51.0000	1.62509
52.0000	1.61239
53.0000	1.6123
54.0000	1.61187
55.0000	1.60306
56.0000	1.6022
57.0000	1.58894
58.0000	1.59065
59.0000	1.58443
60.0000	1.58433
61.0000	1.58054
62.0000	1.57538
63.0000	1.56944
64.0000	1.56371
65.0000	1.55834
66.0000	1.55284
67.0000	1.55061
68.0000	1.54298
69.0000	1.53945
70.0000	1.52996
71.0000	1.52563
72.0000	1.52746
73.0000	1.51397
74.0000	1.51062
75.0000	1.50104
76.0000	1.49502
77.0000	1.49895
78.0000	1.49042
79.0000	1.48931
80.0000	1.47958
81.0000	1.47688
82.0000	1.46566
83.0000	1.46161
84.0000	1.45774
85.0000	1.45362
86.0000	1.44306
87.0000	1.43957
88.0000	1.43358
89.0000	1.42366
90.0000	1.42281
91.0000	1.41575
92.0000	1.41659
93.0000	1.40501
94.0000	1.40034
95.0000	1.39398
96.0000	1.39381
97.0000	1.38445
98.0000	1.3759
99.0000	1.36868
100.0000	1.36664
101.0000	1.35223
102.0000	1.35172
103.0000	1.34629
104.0000	1.34284
105.0000	1.33076
106.0000	1.32834
107.0000	1.32329
108.0000	1.31572
109.0000	1.31563
110.0000	1.30818
111.0000	1.29735
112.0000	1.29058
113.0000	1.28608
114.0000	1.28269
115.0000	1.27635
116.0000	1.27227
117.0000	1.26501
118.0000	1.26027
119.0000	1.25434
120.0000	1.24752
121.0000	1.24341
122.0000	1.23598
123.0000	1.2222
124.0000	1.21957
125.0000	1.21467
126.0000	1.20779
127.0000	1.20289
128.0000	1.19427
129.0000	1.19034
130.0000	1.18785
131.0000	1.17425
132.0000	1.16815
133.0000	1.16635
134.0000	1.16355
135.0000	1.15357
136.0000	1.14975
137.0000	1.14373
138.0000	1.13234
139.0000	1.12679
140.0000	1.12331
141.0000	1.11476
142.0000	1.10941
143.0000	1.09858
144.0000	1.09377
145.0000	1.08843
146.0000	1.08146
147.0000	1.07412
148.0000	1.07012
149.0000	1.06555
150.0000	1.05567
151.0000	1.05671
152.0000	1.04787
153.0000	1.04116
154.0000	1.03615
155.0000	1.02665
156.0000	1.01941
157.0000	1.01089
158.0000	1.00901
159.0000	1.00435
160.0000	0.99461
161.0000	0.98754
162.0000	0.98105
163.0000	0.97719
164.0000	0.97358
165.0000	0.96276
166.0000	0.95833
167.0000	0.95107
168.0000	0.94461
169.0000	0.93659
170.0000	0.93324
171.0000	0.92721
172.0000	0.91898
173.0000	0.91497
174.0000	0.90927
175.0000	0.8993
176.0000	0.89426
177.0000	0.88975
178.0000	0.88543
179.0000	0.87609
180.0000	0.86957
181.0000	0.86472
182.0000	0.85782
183.0000	0.84897
184.0000	0.8439
185.0000	0.83644
186.0000	0.83155
187.0000	0.8261
