TITLE	
188.0000	0.707
189.0000	0.70512
190.0000	0.69599
191.0000	0.69044
192.0000	0.6863
193.0000	0.67739
194.0000	0.67051
195.0000	0.66907
196.0000	0.66067
197.0000	0.65493
198.0000	0.64766
199.0000	0.64013
200.0000	0.63369
201.0000	0.62691
202.0000	0.62212
203.0000	0.61596
204.0000	0.60773
205.0000	0.60462
206.0000	0.5998
207.0000	0.5919
208.0000	0.58604
209.0000	0.57965
210.0000	0.57559
211.0000	0.56663
212.0000	0.56147
213.0000	0.55406
214.0000	0.55
215.0000	0.53997
216.0000	0.53628
217.0000	0.53012
218.0000	0.52419
219.0000	0.51763
220.0000	0.51181
221.0000	0.50406
222.0000	0.49723
223.0000	0.49577
224.0000	0.48832
225.0000	0.47976
226.0000	0.47875
227.0000	0.46988
228.0000	0.46307
229.0000	0.4574
230.0000	0.4519
231.0000	0.44677
232.0000	0.44114
233.0000	0.43324
234.0000	0.42665
235.0000	0.41956
236.0000	0.4175
237.0000	0.4091
238.0000	0.40222
239.0000	0.39658
240.0000	0.39323
241.0000	0.3858
242.0000	0.37973
243.0000	0.37518
244.0000	0.36929
245.0000	0.3632
246.0000	0.35742
247.0000	0.35157
248.0000	0.34741
249.0000	0.34103
250.0000	0.3339
251.0000	0.32809
252.0000	0.32206
253.0000	0.31855
254.0000	0.31097
255.0000	0.30757
256.0000	0.30165
257.0000	0.29443
258.0000	0.29082
259.0000	0.28104
260.0000	0.27707
261.0000	0.27177
262.0000	0.26871
263.0000	0.26064
264.0000	0.25547
265.0000	0.25059
266.0000	0.24526
267.0000	0.24015
268.0000	0.23579
269.0000	0.22862
270.0000	0.22354
271.0000	0.21864
272.0000	0.21365
273.0000	0.2078
274.0000	0.2017
275.0000	0.19722
276.0000	0.19277
277.0000	0.18717
278.0000	0.18224
279.0000	0.17683
280.0000	0.17121
281.0000	0.16743
282.0000	0.16113
283.0000	0.15869
284.0000	0.15414
285.0000	0.14943
286.0000	0.14362
287.0000	0.14019
288.0000	0.13451
289.0000	0.13031
290.0000	0.12585
291.0000	0.12085
292.0000	0.12004
293.0000	0.11512
294.0000	0.11041
295.0000	0.10745
296.0000	0.10558
297.0000	0.10144
298.0000	0.10017
299.0000	0.09708
300.0000	0.09273
