TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	16:28:25
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.84022
MAXY	1.84820
MINY	1.22364
XYDATA
0.0000	1.84022
1.0000	1.84073
2.0000	1.84265
3.0000	1.83234
4.0000	1.8482
5.0000	1.83803
6.0000	1.83639
7.0000	1.8296
8.0000	1.82252
9.0000	1.83435
10.0000	1.83444
11.0000	1.8262
12.0000	1.82617
13.0000	1.82129
14.0000	1.82963
15.0000	1.81638
16.0000	1.82544
17.0000	1.81651
18.0000	1.81383
19.0000	1.81748
20.0000	1.81203
21.0000	1.81233
22.0000	1.80886
23.0000	1.81274
24.0000	1.81025
25.0000	1.80668
26.0000	1.80121
27.0000	1.81117
28.0000	1.80375
29.0000	1.79502
30.0000	1.8039
31.0000	1.80133
32.0000	1.79851
33.0000	1.79574
34.0000	1.79387
35.0000	1.79502
36.0000	1.78384
37.0000	1.78769
38.0000	1.78841
39.0000	1.78464
40.0000	1.77835
41.0000	1.7796
42.0000	1.79024
43.0000	1.77639
44.0000	1.77996
45.0000	1.77969
46.0000	1.78383
47.0000	1.77339
48.0000	1.77248
49.0000	1.77832
50.0000	1.76029
51.0000	1.76522
52.0000	1.76284
53.0000	1.75823
54.0000	1.75746
55.0000	1.75447
56.0000	1.75779
57.0000	1.74754
58.0000	1.75946
59.0000	1.7489
60.0000	1.74989
61.0000	1.74577
62.0000	1.74532
63.0000	1.74369
64.0000	1.74165
65.0000	1.74059
66.0000	1.74114
67.0000	1.74131
68.0000	1.72461
69.0000	1.72888
70.0000	1.73895
71.0000	1.73296
72.0000	1.72071
73.0000	1.72631
74.0000	1.71873
75.0000	1.71866
76.0000	1.70886
77.0000	1.71802
78.0000	1.71453
79.0000	1.70872
80.0000	1.7064
81.0000	1.69763
82.0000	1.70319
83.0000	1.69633
84.0000	1.70136
85.0000	1.69881
86.0000	1.69519
87.0000	1.69363
88.0000	1.69683
89.0000	1.68659
90.0000	1.6917
91.0000	1.69022
92.0000	1.67302
93.0000	1.67504
94.0000	1.67939
95.0000	1.67554
96.0000	1.67009
97.0000	1.67038
98.0000	1.67453
99.0000	1.66122
100.0000	1.66457
101.0000	1.65942
102.0000	1.6576
103.0000	1.66368
104.0000	1.65341
105.0000	1.65617
106.0000	1.6552
107.0000	1.65025
108.0000	1.64553
109.0000	1.64994
110.0000	1.64559
111.0000	1.64428
112.0000	1.63613
113.0000	1.63446
114.0000	1.63579
115.0000	1.63736
116.0000	1.63572
117.0000	1.63689
118.0000	1.62394
119.0000	1.62736
120.0000	1.62855
121.0000	1.62948
122.0000	1.62531
123.0000	1.62964
124.0000	1.6183
125.0000	1.61831
126.0000	1.61078
127.0000	1.61747
128.0000	1.61508
129.0000	1.61001
130.0000	1.6048
131.0000	1.5966
132.0000	1.60009
133.0000	1.59443
134.0000	1.59163
135.0000	1.59524
136.0000	1.59126
137.0000	1.59306
138.0000	1.58911
139.0000	1.58389
140.0000	1.57785
141.0000	1.57803
142.0000	1.57571
143.0000	1.57585
144.0000	1.56476
145.0000	1.56809
146.0000	1.56367
147.0000	1.56381
148.0000	1.56822
149.0000	1.56241
150.0000	1.55942
151.0000	1.55952
152.0000	1.56189
153.0000	1.55483
154.0000	1.55165
155.0000	1.54717
156.0000	1.55009
157.0000	1.53598
158.0000	1.53897
159.0000	1.54177
160.0000	1.53863
161.0000	1.52755
162.0000	1.5325
163.0000	1.53342
164.0000	1.53022
165.0000	1.5266
166.0000	1.52537
167.0000	1.5208
168.0000	1.51137
169.0000	1.51168
170.0000	1.51301
171.0000	1.50996
172.0000	1.51027
173.0000	1.50585
174.0000	1.50768
175.0000	1.50077
176.0000	1.50329
177.0000	1.50201
178.0000	1.49978
179.0000	1.48911
180.0000	1.49448
181.0000	1.49231
182.0000	1.48264
183.0000	1.48003
184.0000	1.48645
185.0000	1.47554
186.0000	1.48353
187.0000	1.47842
