TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	19:45:31
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.79883
MAXY	1.81145
MINY	0.82733
XYDATA
0.0000	1.79883
1.0000	1.79458
2.0000	1.80469
3.0000	1.81145
4.0000	1.79543
5.0000	1.79345
6.0000	1.79981
7.0000	1.79837
8.0000	1.80156
9.0000	1.80128
10.0000	1.79217
11.0000	1.78688
12.0000	1.79468
13.0000	1.77895
14.0000	1.78631
15.0000	1.78321
16.0000	1.78728
17.0000	1.7895
18.0000	1.77591
19.0000	1.77769
20.0000	1.77812
21.0000	1.77564
22.0000	1.78287
23.0000	1.77607
24.0000	1.77935
25.0000	1.76472
26.0000	1.76975
27.0000	1.76244
28.0000	1.76675
29.0000	1.76472
30.0000	1.76242
31.0000	1.76214
32.0000	1.75336
33.0000	1.7526
34.0000	1.75205
35.0000	1.75387
36.0000	1.74543
37.0000	1.73698
38.0000	1.73569
39.0000	1.74951
40.0000	1.73643
41.0000	1.73332
42.0000	1.72901
43.0000	1.7354
44.0000	1.7216
45.0000	1.72254
46.0000	1.71784
47.0000	1.71844
48.0000	1.70714
49.0000	1.72338
50.0000	1.71115
51.0000	1.70627
52.0000	1.70873
53.0000	1.70019
54.0000	1.70468
55.0000	1.69941
56.0000	1.69215
57.0000	1.68728
58.0000	1.6811
59.0000	1.68918
60.0000	1.68111
61.0000	1.68008
62.0000	1.6783
63.0000	1.67112
64.0000	1.67184
65.0000	1.66945
66.0000	1.66627
67.0000	1.65685
68.0000	1.65043
69.0000	1.65075
70.0000	1.64534
71.0000	1.65022
72.0000	1.64859
73.0000	1.6394
74.0000	1.63944
75.0000	1.63718
76.0000	1.62876
77.0000	1.6286
78.0000	1.62404
79.0000	1.62429
80.0000	1.61837
81.0000	1.61375
82.0000	1.6047
83.0000	1.60734
84.0000	1.61022
85.0000	1.59999
86.0000	1.60551
87.0000	1.59799
88.0000	1.58936
89.0000	1.59308
90.0000	1.58473
91.0000	1.5805
92.0000	1.58585
93.0000	1.57571
94.0000	1.58617
95.0000	1.57148
96.0000	1.56488
97.0000	1.56526
98.0000	1.55729
99.0000	1.55535
100.0000	1.54836
101.0000	1.54875
102.0000	1.55345
103.0000	1.54736
104.0000	1.54525
105.0000	1.5533
106.0000	1.52771
107.0000	1.53259
108.0000	1.52059
109.0000	1.52237
110.0000	1.52127
111.0000	1.5046
112.0000	1.51148
113.0000	1.50168
114.0000	1.50088
115.0000	1.49468
116.0000	1.49491
117.0000	1.49316
118.0000	1.48979
119.0000	1.48605
120.0000	1.48765
121.0000	1.48675
122.0000	1.47724
123.0000	1.47613
124.0000	1.47076
125.0000	1.46234
126.0000	1.45908
127.0000	1.46232
128.0000	1.46771
129.0000	1.44977
130.0000	1.44954
131.0000	1.45078
132.0000	1.43758
133.0000	1.44189
134.0000	1.43778
135.0000	1.43433
136.0000	1.43042
137.0000	1.42205
138.0000	1.41647
139.0000	1.41776
140.0000	1.42354
141.0000	1.41567
142.0000	1.40042
143.0000	1.40089
144.0000	1.39981
145.0000	1.38982
146.0000	1.40001
147.0000	1.38413
148.0000	1.38071
149.0000	1.38221
150.0000	1.37131
151.0000	1.3786
152.0000	1.37235
153.0000	1.36446
154.0000	1.36542
155.0000	1.36076
156.0000	1.36139
157.0000	1.35132
158.0000	1.35452
159.0000	1.34469
160.0000	1.33714
161.0000	1.33403
162.0000	1.33419
163.0000	1.33273
164.0000	1.32949
165.0000	1.32237
166.0000	1.31683
167.0000	1.31702
168.0000	1.30923
169.0000	1.31429
170.0000	1.30799
171.0000	1.30317
172.0000	1.29792
173.0000	1.29306
174.0000	1.29556
175.0000	1.28338
176.0000	1.28365
177.0000	1.27884
178.0000	1.27438
179.0000	1.26767
180.0000	1.26707
181.0000	1.26153
182.0000	1.26009
183.0000	1.25995
184.0000	1.24997
185.0000	1.25486
186.0000	1.2463
187.0000	1.24051
