TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	18:12:46
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.73437
MAXY	1.73437
MINY	0.98328
XYDATA
0.0000	1.73437
1.0000	1.73145
2.0000	1.72637
3.0000	1.72652
4.0000	1.72475
5.0000	1.72154
6.0000	1.72526
7.0000	1.72236
8.0000	1.72251
9.0000	1.72487
10.0000	1.72433
11.0000	1.73208
12.0000	1.71545
13.0000	1.72099
14.0000	1.71692
15.0000	1.71887
16.0000	1.72261
17.0000	1.71426
18.0000	1.71144
19.0000	1.71415
20.0000	1.71717
21.0000	1.7073
22.0000	1.71032
23.0000	1.70971
24.0000	1.71615
25.0000	1.70178
26.0000	1.69507
27.0000	1.70513
28.0000	1.69718
29.0000	1.69846
30.0000	1.69741
31.0000	1.6957
32.0000	1.69366
33.0000	1.68888
34.0000	1.68333
35.0000	1.69331
36.0000	1.68247
37.0000	1.68012
38.0000	1.67348
39.0000	1.67105
40.0000	1.6735
41.0000	1.67268
42.0000	1.67632
43.0000	1.6663
44.0000	1.66839
45.0000	1.66938
46.0000	1.66268
47.0000	1.66005
48.0000	1.65629
49.0000	1.64862
50.0000	1.65479
51.0000	1.64857
52.0000	1.65231
53.0000	1.6442
54.0000	1.643
55.0000	1.64288
56.0000	1.64064
57.0000	1.64211
58.0000	1.63851
59.0000	1.63477
60.0000	1.62727
61.0000	1.63175
62.0000	1.62459
63.0000	1.62489
64.0000	1.62902
65.0000	1.62224
66.0000	1.62272
67.0000	1.61858
68.0000	1.6186
69.0000	1.61225
70.0000	1.60631
71.0000	1.60667
72.0000	1.60646
73.0000	1.60326
74.0000	1.59927
75.0000	1.59776
76.0000	1.59983
77.0000	1.58602
78.0000	1.59241
79.0000	1.58913
80.0000	1.58266
81.0000	1.5766
82.0000	1.57838
83.0000	1.57803
84.0000	1.56791
85.0000	1.57227
86.0000	1.57473
87.0000	1.5642
88.0000	1.56016
89.0000	1.55954
90.0000	1.55523
91.0000	1.55844
92.0000	1.54596
93.0000	1.55294
94.0000	1.54896
95.0000	1.54469
96.0000	1.5457
97.0000	1.53808
98.0000	1.54602
99.0000	1.534
100.0000	1.54263
101.0000	1.52523
102.0000	1.52897
103.0000	1.52283
104.0000	1.52039
105.0000	1.51945
106.0000	1.50866
107.0000	1.51609
108.0000	1.50801
109.0000	1.51152
110.0000	1.50994
111.0000	1.5042
112.0000	1.50162
113.0000	1.49904
114.0000	1.49674
115.0000	1.50192
116.0000	1.48578
117.0000	1.49088
118.0000	1.47658
119.0000	1.48734
120.0000	1.48521
121.0000	1.48128
122.0000	1.47849
123.0000	1.47485
124.0000	1.47125
125.0000	1.47295
126.0000	1.4602
127.0000	1.45785
128.0000	1.45395
129.0000	1.45728
130.0000	1.4513
131.0000	1.4509
132.0000	1.44606
133.0000	1.44854
134.0000	1.44032
135.0000	1.43733
136.0000	1.43393
137.0000	1.44005
138.0000	1.42481
139.0000	1.4312
140.0000	1.43079
141.0000	1.42884
142.0000	1.4196
143.0000	1.41367
144.0000	1.41917
145.0000	1.41344
146.0000	1.41417
147.0000	1.40517
148.0000	1.39858
149.0000	1.41087
150.0000	1.3959
151.0000	1.39515
152.0000	1.39528
153.0000	1.397
154.0000	1.38748
155.0000	1.38146
156.0000	1.38212
157.0000	1.38404
158.0000	1.38108
159.0000	1.37697
160.0000	1.37179
161.0000	1.37758
162.0000	1.36112
163.0000	1.36659
164.0000	1.35844
165.0000	1.35667
166.0000	1.35606
167.0000	1.3529
168.0000	1.35008
169.0000	1.34514
170.0000	1.34756
171.0000	1.34362
172.0000	1.34157
173.0000	1.34402
174.0000	1.33519
175.0000	1.3319
176.0000	1.33089
177.0000	1.32693
178.0000	1.32297
179.0000	1.32148
180.0000	1.31747
181.0000	1.32005
182.0000	1.31416
183.0000	1.30922
184.0000	1.30729
185.0000	1.306
186.0000	1.30718
187.0000	1.2988
188.0000	1.29663
