TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	19:29:41
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.74866
MAXY	1.74866
MINY	0.07294
XYDATA
0.0000	1.74866
1.0000	1.74794
2.0000	1.74387
3.0000	1.74558
4.0000	1.7392
5.0000	1.74236
6.0000	1.74259
7.0000	1.73866
8.0000	1.72606
9.0000	1.73079
10.0000	1.71655
11.0000	1.72498
12.0000	1.72141
13.0000	1.71459
14.0000	1.71232
15.0000	1.70582
16.0000	1.70781
17.0000	1.70813
18.0000	1.69628
19.0000	1.69159
20.0000	1.69056
21.0000	1.6871
22.0000	1.69372
23.0000	1.68332
24.0000	1.68227
25.0000	1.66916
26.0000	1.66676
27.0000	1.66744
28.0000	1.66347
29.0000	1.66522
30.0000	1.65097
31.0000	1.63933
32.0000	1.64099
33.0000	1.64008
34.0000	1.63767
35.0000	1.62139
36.0000	1.62298
37.0000	1.62449
38.0000	1.61319
39.0000	1.61342
40.0000	1.60347
41.0000	1.61251
42.0000	1.59353
43.0000	1.59187
44.0000	1.58583
45.0000	1.57422
46.0000	1.5772
47.0000	1.57618
48.0000	1.56348
49.0000	1.55725
50.0000	1.55083
51.0000	1.54419
52.0000	1.54248
53.0000	1.53512
54.0000	1.52686
55.0000	1.53298
56.0000	1.5129
57.0000	1.50805
58.0000	1.50349
59.0000	1.50497
60.0000	1.48976
61.0000	1.47585
62.0000	1.48043
63.0000	1.47626
64.0000	1.46602
65.0000	1.45937
66.0000	1.45776
67.0000	1.44942
68.0000	1.43942
69.0000	1.43607
70.0000	1.42132
71.0000	1.4183
72.0000	1.41349
73.0000	1.4027
74.0000	1.39769
75.0000	1.3968
76.0000	1.39084
77.0000	1.37969
78.0000	1.37267
79.0000	1.37125
80.0000	1.36377
81.0000	1.36159
82.0000	1.34579
83.0000	1.34779
84.0000	1.334
85.0000	1.32895
86.0000	1.32588
87.0000	1.31528
88.0000	1.3144
89.0000	1.29859
90.0000	1.29426
91.0000	1.28819
92.0000	1.27843
93.0000	1.27977
94.0000	1.26475
95.0000	1.25757
96.0000	1.25466
97.0000	1.24371
98.0000	1.23835
99.0000	1.23026
100.0000	1.22603
101.0000	1.21735
102.0000	1.21611
103.0000	1.20359
104.0000	1.19959
105.0000	1.19138
106.0000	1.17957
107.0000	1.17303
108.0000	1.16816
109.0000	1.16394
110.0000	1.15622
111.0000	1.14865
112.0000	1.14175
113.0000	1.13304
114.0000	1.12368
115.0000	1.11919
116.0000	1.1102
117.0000	1.10406
118.0000	1.0932
119.0000	1.09064
120.0000	1.07886
121.0000	1.07505
122.0000	1.06669
123.0000	1.05613
124.0000	1.05095
125.0000	1.04311
126.0000	1.03473
127.0000	1.02822
128.0000	1.02405
129.0000	1.0135
130.0000	1.00874
131.0000	1.00054
132.0000	0.99382
133.0000	0.98533
134.0000	0.97982
135.0000	0.97134
136.0000	0.96297
137.0000	0.9544
138.0000	0.94944
139.0000	0.94279
140.0000	0.93009
141.0000	0.92332
142.0000	0.91949
143.0000	0.90556
144.0000	0.90264
145.0000	0.89385
146.0000	0.88835
147.0000	0.87931
148.0000	0.87271
149.0000	0.86494
150.0000	0.85892
151.0000	0.84964
152.0000	0.84152
153.0000	0.83808
154.0000	0.82651
155.0000	0.82246
156.0000	0.81162
157.0000	0.80407
158.0000	0.79619
159.0000	0.78876
160.0000	0.78123
161.0000	0.7748
162.0000	0.76681
163.0000	0.76073
164.0000	0.75071
165.0000	0.74431
166.0000	0.74039
167.0000	0.72998
168.0000	0.72455
169.0000	0.7148
170.0000	0.70548
171.0000	0.69976
172.0000	0.69531
173.0000	0.68746
174.0000	0.67704
175.0000	0.67203
176.0000	0.66289
177.0000	0.65686
178.0000	0.64815
179.0000	0.64184
180.0000	0.63377
181.0000	0.62856
182.0000	0.61686
183.0000	0.61047
184.0000	0.60236
185.0000	0.59371
186.0000	0.58894
187.0000	0.58022
