TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	17:13:23
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.76474
MAXY	1.76474
MINY	0.10992
XYDATA
0.0000	1.76474
1.0000	1.76256
2.0000	1.75868
3.0000	1.7499
4.0000	1.75007
5.0000	1.75038
6.0000	1.74774
7.0000	1.75142
8.0000	1.75211
9.0000	1.73706
10.0000	1.73075
11.0000	1.72719
12.0000	1.71799
13.0000	1.73143
14.0000	1.72262
15.0000	1.70948
16.0000	1.71649
17.0000	1.70999
18.0000	1.6945
19.0000	1.69955
20.0000	1.69581
21.0000	1.68763
22.0000	1.68481
23.0000	1.67902
24.0000	1.68289
25.0000	1.68268
26.0000	1.6786
27.0000	1.67802
28.0000	1.66755
29.0000	1.65953
30.0000	1.65926
31.0000	1.64922
32.0000	1.65254
33.0000	1.64331
34.0000	1.64399
35.0000	1.63038
36.0000	1.61537
37.0000	1.62611
38.0000	1.62061
39.0000	1.61336
40.0000	1.59837
41.0000	1.59586
42.0000	1.59799
43.0000	1.59003
44.0000	1.57829
45.0000	1.58136
46.0000	1.57156
47.0000	1.5626
48.0000	1.56063
49.0000	1.54971
50.0000	1.55327
51.0000	1.53954
52.0000	1.54161
53.0000	1.53313
54.0000	1.52532
55.0000	1.51814
56.0000	1.51534
57.0000	1.51049
58.0000	1.50181
59.0000	1.49118
60.0000	1.489
61.0000	1.47618
62.0000	1.47975
63.0000	1.47066
64.0000	1.46049
65.0000	1.45244
66.0000	1.45811
67.0000	1.44777
68.0000	1.44424
69.0000	1.42334
70.0000	1.42831
71.0000	1.41815
72.0000	1.40902
73.0000	1.40459
74.0000	1.40214
75.0000	1.38621
76.0000	1.38761
77.0000	1.37627
78.0000	1.36916
79.0000	1.35902
80.0000	1.35
81.0000	1.35079
82.0000	1.33919
83.0000	1.33246
84.0000	1.33239
85.0000	1.31462
86.0000	1.31882
87.0000	1.30638
88.0000	1.30292
89.0000	1.2942
90.0000	1.28141
91.0000	1.27433
92.0000	1.2653
93.0000	1.26585
94.0000	1.25517
95.0000	1.24801
96.0000	1.24639
97.0000	1.23433
98.0000	1.22702
99.0000	1.21901
100.0000	1.21472
101.0000	1.2065
102.0000	1.19226
103.0000	1.18829
104.0000	1.18404
105.0000	1.17462
106.0000	1.16307
107.0000	1.16067
108.0000	1.15452
109.0000	1.14676
110.0000	1.13994
111.0000	1.13634
112.0000	1.12532
113.0000	1.1191
114.0000	1.10935
115.0000	1.09993
116.0000	1.09118
117.0000	1.08372
118.0000	1.07512
119.0000	1.06604
120.0000	1.05863
121.0000	1.05676
122.0000	1.04783
123.0000	1.03657
124.0000	1.03162
125.0000	1.02198
126.0000	1.01143
127.0000	1.01078
128.0000	1.00168
129.0000	0.99135
130.0000	0.98481
131.0000	0.97368
132.0000	0.96776
133.0000	0.95942
134.0000	0.95649
135.0000	0.94268
136.0000	0.93954
137.0000	0.93027
138.0000	0.91762
139.0000	0.91541
140.0000	0.90477
141.0000	0.89748
142.0000	0.88966
143.0000	0.8819
144.0000	0.87534
145.0000	0.86934
146.0000	0.85732
147.0000	0.84937
148.0000	0.84302
149.0000	0.83574
150.0000	0.82799
151.0000	0.82286
152.0000	0.81077
153.0000	0.80408
154.0000	0.79873
155.0000	0.78805
156.0000	0.7822
157.0000	0.77539
158.0000	0.7651
159.0000	0.75688
160.0000	0.74904
161.0000	0.74205
162.0000	0.73387
163.0000	0.72723
164.0000	0.71884
165.0000	0.70995
166.0000	0.70095
167.0000	0.69543
168.0000	0.68424
169.0000	0.67827
170.0000	0.66883
171.0000	0.66217
172.0000	0.65669
173.0000	0.65022
174.0000	0.63955
175.0000	0.63048
176.0000	0.62377
177.0000	0.61496
178.0000	0.60858
179.0000	0.60191
180.0000	0.59339
181.0000	0.58515
182.0000	0.57982
183.0000	0.56918
184.0000	0.56187
185.0000	0.55294
186.0000	0.54693
187.0000	0.538
