TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/01/18
TIME	19:14:36
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	300.0000
NPOINTS	301
FIRSTY	1.73648
MAXY	1.73648
MINY	0.13045
XYDATA
0.0000	1.73648
1.0000	1.73361
2.0000	1.72194
3.0000	1.72179
4.0000	1.72928
5.0000	1.72274
6.0000	1.72872
7.0000	1.7222
8.0000	1.71877
9.0000	1.71672
10.0000	1.71697
11.0000	1.70627
12.0000	1.70638
13.0000	1.72048
14.0000	1.71344
15.0000	1.7069
16.0000	1.70557
17.0000	1.70067
18.0000	1.70625
19.0000	1.69453
20.0000	1.68972
21.0000	1.6949
22.0000	1.6877
23.0000	1.68176
24.0000	1.68023
25.0000	1.67642
26.0000	1.67459
27.0000	1.67098
28.0000	1.67013
29.0000	1.6578
30.0000	1.65027
31.0000	1.66014
32.0000	1.65255
33.0000	1.65192
34.0000	1.64858
35.0000	1.64261
36.0000	1.63656
37.0000	1.63137
38.0000	1.62809
39.0000	1.62397
40.0000	1.6273
41.0000	1.61737
42.0000	1.61045
43.0000	1.61078
44.0000	1.61184
45.0000	1.60197
46.0000	1.59185
47.0000	1.59274
48.0000	1.58275
49.0000	1.58188
50.0000	1.57896
51.0000	1.58468
52.0000	1.56185
53.0000	1.56026
54.0000	1.55398
55.0000	1.55722
56.0000	1.5487
57.0000	1.5447
58.0000	1.5424
59.0000	1.53387
60.0000	1.53227
61.0000	1.52497
62.0000	1.52654
63.0000	1.51991
64.0000	1.51389
65.0000	1.49709
66.0000	1.49462
67.0000	1.49056
68.0000	1.49052
69.0000	1.48091
70.0000	1.48019
71.0000	1.4765
72.0000	1.47251
73.0000	1.46369
74.0000	1.45824
75.0000	1.45459
76.0000	1.44544
77.0000	1.43511
78.0000	1.43954
79.0000	1.43398
80.0000	1.42287
81.0000	1.4145
82.0000	1.40976
83.0000	1.40836
84.0000	1.39706
85.0000	1.39903
86.0000	1.39598
87.0000	1.389
88.0000	1.37911
89.0000	1.37133
90.0000	1.36641
91.0000	1.36635
92.0000	1.3614
93.0000	1.34869
94.0000	1.34375
95.0000	1.341
96.0000	1.33716
97.0000	1.33128
98.0000	1.3232
99.0000	1.31928
100.0000	1.31216
101.0000	1.30195
102.0000	1.29625
103.0000	1.29393
104.0000	1.28937
105.0000	1.27888
106.0000	1.272
107.0000	1.27293
108.0000	1.26757
109.0000	1.25889
110.0000	1.24912
111.0000	1.24825
112.0000	1.23742
113.0000	1.23473
114.0000	1.22748
115.0000	1.22295
116.0000	1.21651
117.0000	1.21224
118.0000	1.20158
119.0000	1.19943
120.0000	1.19135
121.0000	1.18743
122.0000	1.17895
123.0000	1.16897
124.0000	1.16252
125.0000	1.16377
126.0000	1.15222
127.0000	1.14774
128.0000	1.14275
129.0000	1.1333
130.0000	1.12684
131.0000	1.12463
132.0000	1.12017
133.0000	1.11005
134.0000	1.10536
135.0000	1.09578
136.0000	1.09432
137.0000	1.08366
138.0000	1.07595
139.0000	1.07084
140.0000	1.06717
141.0000	1.05812
142.0000	1.05491
143.0000	1.04913
144.0000	1.03927
145.0000	1.03545
146.0000	1.02957
147.0000	1.02362
148.0000	1.01368
149.0000	1.00825
150.0000	1.00481
151.0000	0.99986
152.0000	0.98993
153.0000	0.98676
154.0000	0.98122
155.0000	0.98121
156.0000	0.97004
157.0000	0.95917
158.0000	0.95385
159.0000	0.9498
160.0000	0.94333
161.0000	0.93763
162.0000	0.92777
163.0000	0.92453
164.0000	0.92094
165.0000	0.9123
166.0000	0.90555
167.0000	0.90018
168.0000	0.8964
169.0000	0.88586
170.0000	0.88074
171.0000	0.87201
172.0000	0.86796
173.0000	0.86424
174.0000	0.8588
175.0000	0.85018
176.0000	0.84215
177.0000	0.8389
178.0000	0.82974
179.0000	0.82488
180.0000	0.81731
181.0000	0.8122
182.0000	0.80643
183.0000	0.8002
184.0000	0.79514
185.0000	0.78477
186.0000	0.78093
187.0000	0.77552
