TITLE	
188.0000	0.56033
189.0000	0.55262
190.0000	0.54698
191.0000	0.53959
192.0000	0.53194
193.0000	0.52466
194.0000	0.51655
195.0000	0.51184
196.0000	0.50177
197.0000	0.49553
198.0000	0.48678
199.0000	0.48328
200.0000	0.47615
201.0000	0.46683
202.0000	0.46234
203.0000	0.45289
204.0000	0.44662
205.0000	0.4403
206.0000	0.43151
207.0000	0.42504
208.0000	0.41721
209.0000	0.41111
210.0000	0.40511
211.0000	0.39648
212.0000	0.3893
213.0000	0.38169
214.0000	0.37543
215.0000	0.36815
216.0000	0.36435
217.0000	0.35518
218.0000	0.34817
219.0000	0.34172
220.0000	0.33525
221.0000	0.32729
222.0000	0.32205
223.0000	0.31423
224.0000	0.30832
225.0000	0.30088
226.0000	0.29522
227.0000	0.28637
228.0000	0.27961
229.0000	0.2723
230.0000	0.26756
231.0000	0.26238
232.0000	0.25508
233.0000	0.24987
234.0000	0.24099
235.0000	0.2352
236.0000	0.23048
237.0000	0.22184
238.0000	0.2158
239.0000	0.21032
240.0000	0.20222
241.0000	0.19797
242.0000	0.18991
243.0000	0.18441
244.0000	0.17947
245.0000	0.17229
246.0000	0.16674
247.0000	0.16221
248.0000	0.15771
249.0000	0.15251
250.0000	0.14883
251.0000	0.14268
252.0000	0.13744
253.0000	0.1319
254.0000	0.12802
255.0000	0.12353
256.0000	0.12085
257.0000	0.11875
258.0000	0.11444
259.0000	0.1099
260.0000	0.10602
261.0000	0.105
262.0000	0.1034
263.0000	0.09983
264.0000	0.09818
265.0000	0.09758
266.0000	0.0958
267.0000	0.09308
268.0000	0.09232
269.0000	0.09234
270.0000	0.08999
271.0000	0.08837
272.0000	0.08823
273.0000	0.08673
274.0000	0.08843
275.0000	0.08723
276.0000	0.08374
277.0000	0.08621
278.0000	0.08616
279.0000	0.08632
280.0000	0.08489
281.0000	0.08445
282.0000	0.08667
283.0000	0.08592
284.0000	0.08434
285.0000	0.08515
286.0000	0.08482
287.0000	0.08348
288.0000	0.08527
289.0000	0.0847
290.0000	0.08352
291.0000	0.08595
292.0000	0.08501
293.0000	0.08423
294.0000	0.08564
295.0000	0.08367
296.0000	0.08522
297.0000	0.0863
298.0000	0.08394
299.0000	0.08421
300.0000	0.08394
